age,nationality,marital_status,education_level,destination_country,visa_type,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved
63,Chinese,Single,PhD,UK,Tourist,95,4928,172165,19,4,1,0,0
26,Indian,Married,PhD,UK,Tourist,239,7126,196405,2,3,1,0,0
53,Indian,Divorced,Bachelors,France,Tourist,17,10314,184257,19,3,1,0,0
60,German,Divorced,High School,UK,Work,164,7002,146127,3,0,1,0,1
47,German,Divorced,Masters,France,Student,14,1896,67589,19,0,1,0,1
48,Chinese,Divorced,High School,France,Work,52,2148,120036,18,2,1,1,0
37,German,Married,Bachelors,UK,Student,127,8095,38395,7,3,1,0,0
50,Indian,Single,High School,Canada,Work,107,11572,25935,13,2,1,0,0
51,Indian,Divorced,PhD,USA,Work,9,11901,31907,0,4,1,0,0
59,Indian,Married,Masters,France,Student,273,10843,168402,12,4,0,0,0
53,Indian,Single,Bachelors,Australia,Student,240,10454,109242,19,0,0,0,1
42,Canadian,Married,PhD,Australia,Work,272,4409,31952,14,2,1,0,1
25,Australian,Divorced,PhD,Canada,Student,246,4321,195170,5,5,0,0,0
20,Chinese,Single,Masters,UK,Work,343,3754,171634,1,1,1,0,1
25,Chinese,Divorced,Bachelors,France,Tourist,36,7975,85892,6,4,1,1,0
47,British,Married,PhD,Canada,Work,316,14898,194103,5,3,0,0,0
42,Indian,Divorced,Bachelors,UK,Work,280,14478,159429,12,2,0,0,0
69,Chinese,Married,Bachelors,UK,Student,134,2269,65097,3,1,0,0,0
49,Chinese,Divorced,Bachelors,Canada,Student,209,10242,29225,11,5,1,0,0
40,British,Married,High School,UK,Work,11,2426,13234,6,5,0,0,0
45,Chinese,Divorced,PhD,Canada,Tourist,109,8499,35632,12,2,1,0,1
67,Australian,Married,PhD,Canada,Tourist,307,10999,26526,19,2,0,0,1
42,German,Divorced,PhD,Canada,Student,321,10252,21889,1,5,0,0,0
46,American,Divorced,Masters,UK,Tourist,90,7362,152823,11,1,1,0,1
60,Chinese,Divorced,Masters,Canada,Tourist,142,6763,65509,11,0,1,0,1
50,German,Married,Masters,UK,Tourist,337,5224,63297,18,0,0,0,1
34,Nigerian,Married,High School,Germany,Student,308,1273,38090,1,1,0,0,0
26,Nigerian,Married,Masters,Canada,Tourist,24,14528,121293,6,3,1,0,1
40,British,Single,High School,Canada,Tourist,138,9997,8639,19,1,1,0,1
44,Indian,Divorced,Masters,Australia,Tourist,153,10602,40821,4,3,0,0,0
51,German,Married,Masters,France,Work,142,13684,159156,6,1,1,0,1
61,Chinese,Divorced,Masters,USA,Student,176,8959,60048,9,2,0,0,1
36,Indian,Single,PhD,Australia,Tourist,182,1087,137300,3,3,1,0,0
44,American,Single,PhD,Canada,Work,321,8414,71055,1,3,0,0,0
55,American,Divorced,Bachelors,Canada,Student,297,8399,29755,1,5,1,0,0
52,Australian,Single,Bachelors,Germany,Work,334,12335,127171,5,0,1,0,1
26,Chinese,Single,Masters,USA,Work,194,1615,114649,20,2,0,0,1
58,Indian,Single,High School,Australia,Student,196,8986,14687,19,3,0,0,0
67,American,Single,Masters,Australia,Student,44,6414,87969,19,4,0,0,0
63,American,Divorced,Masters,France,Tourist,159,14172,195089,15,0,0,0,1
68,Indian,Single,Masters,France,Tourist,317,14241,38713,15,2,0,0,1
44,British,Married,PhD,UK,Tourist,102,11898,120339,9,3,1,0,0
61,American,Married,High School,France,Work,71,808,167869,3,5,1,0,0
34,German,Divorced,High School,Canada,Tourist,216,14911,135672,14,1,1,0,1
59,Chinese,Married,High School,Canada,Student,48,7078,35960,2,5,1,0,0
25,British,Single,High School,UK,Tourist,146,7965,138414,12,2,0,0,1
28,Australian,Single,PhD,France,Tourist,359,8717,19619,13,2,0,0,0
58,British,Divorced,Masters,Germany,Student,241,7014,96107,5,0,1,0,1
56,British,Married,High School,USA,Tourist,329,3401,157794,0,3,1,0,0
63,Canadian,Single,PhD,Australia,Tourist,354,3977,66874,10,1,1,0,1
48,American,Single,High School,USA,Work,230,5345,60586,12,1,1,0,1
43,German,Married,High School,Australia,Work,219,14414,96918,5,2,1,0,1
65,Canadian,Single,Masters,Canada,Tourist,255,9965,4518,20,5,1,0,0
52,Indian,Married,Bachelors,Canada,Tourist,53,11507,107444,16,2,1,0,1
32,Indian,Divorced,High School,USA,Tourist,97,4647,116964,11,2,0,0,1
58,Canadian,Divorced,PhD,UK,Tourist,19,13276,148350,19,3,1,0,1
34,American,Divorced,PhD,France,Student,240,3270,126897,16,1,1,0,1
35,Australian,Single,PhD,Germany,Tourist,66,7286,186763,15,5,1,0,0
44,Australian,Married,PhD,Canada,Work,329,1951,151405,0,3,1,0,0
48,Indian,Single,High School,UK,Tourist,111,11148,58058,10,3,0,0,0
62,German,Divorced,High School,UK,Tourist,139,8862,51501,3,5,1,0,0
49,Australian,Married,Bachelors,Australia,Work,164,13364,121589,18,2,1,0,1
40,German,Divorced,PhD,Germany,Tourist,364,14492,180860,6,0,1,0,1
59,Australian,Married,Bachelors,France,Tourist,158,10319,33747,11,5,1,0,0
37,Indian,Single,High School,UK,Tourist,110,2901,98461,15,3,1,1,0
54,Canadian,Married,High School,UK,Tourist,64,6620,191088,19,0,0,0,1
61,Nigerian,Married,Masters,France,Student,347,3011,167900,9,3,1,0,0
35,Indian,Divorced,Bachelors,UK,Tourist,186,6755,132930,18,3,1,0,0
38,British,Married,Masters,UK,Work,278,12716,171607,2,5,1,0,0
25,Chinese,Divorced,Masters,France,Tourist,59,10691,3046,0,2,1,0,0
53,American,Married,High School,UK,Tourist,295,11654,165328,19,0,0,0,1
59,Chinese,Divorced,Bachelors,UK,Work,145,6786,43249,0,2,0,0,0
42,Australian,Single,High School,France,Tourist,356,12838,37962,13,3,0,0,0
40,British,Married,Bachelors,Germany,Student,254,10142,123423,4,1,0,0,1
58,Canadian,Single,PhD,France,Work,353,10688,173866,11,4,0,0,0
45,American,Divorced,Masters,UK,Student,65,14518,164042,16,2,1,0,1
30,Canadian,Divorced,Masters,Canada,Work,33,3998,121926,15,1,0,0,1
18,Nigerian,Single,Bachelors,Canada,Tourist,360,4726,83442,9,5,0,0,0
39,German,Divorced,PhD,France,Student,135,1975,28081,0,5,0,0,0
33,Australian,Married,Masters,France,Student,109,6510,177336,20,0,0,0,1
33,British,Divorced,High School,USA,Work,11,1141,54106,19,2,1,0,0
37,Canadian,Divorced,PhD,USA,Student,175,7466,76451,16,0,0,0,1
44,Canadian,Single,High School,Canada,Tourist,118,11559,186342,17,2,1,0,1
36,Nigerian,Single,PhD,France,Tourist,100,3883,137073,5,0,0,0,1
46,British,Married,Masters,France,Tourist,130,13783,134303,4,2,1,0,1
43,Indian,Divorced,High School,Germany,Student,167,11099,73951,11,5,0,0,0
66,British,Married,Masters,Australia,Work,288,11570,195465,13,5,1,0,0
45,American,Divorced,PhD,USA,Tourist,360,500,28424,6,0,0,0,0
61,British,Single,Bachelors,UK,Work,43,14189,168670,5,1,0,0,0
69,Australian,Married,Bachelors,Germany,Tourist,166,14430,105226,12,0,0,0,1
42,Australian,Single,Bachelors,USA,Tourist,96,9976,95921,12,0,0,1,1
69,British,Divorced,High School,Canada,Work,234,5271,4926,9,4,1,0,0
23,British,Divorced,Masters,France,Tourist,311,9534,195192,5,2,0,0,0
67,British,Married,Bachelors,Canada,Tourist,136,7941,114960,4,5,0,0,0
66,Chinese,Divorced,Bachelors,Germany,Tourist,160,2626,104947,16,1,0,0,1
35,Canadian,Married,High School,Australia,Tourist,250,14643,187436,15,4,1,0,0
29,American,Single,High School,Canada,Student,242,7949,11773,6,1,1,0,1
52,Canadian,Divorced,High School,France,Work,20,2460,176039,19,1,0,0,1
45,Indian,Married,High School,Australia,Tourist,344,14646,162883,1,1,0,0,1
29,Australian,Single,Masters,France,Student,71,7473,157619,8,0,1,0,1
49,Canadian,Single,PhD,Australia,Student,18,14625,161460,20,1,0,0,1
24,Canadian,Single,Bachelors,Australia,Student,248,7119,115555,6,3,0,0,0
66,British,Single,Masters,Australia,Tourist,243,2104,69862,2,2,0,0,0
40,British,Single,Masters,France,Work,333,10953,140764,14,4,0,0,0
20,British,Married,High School,Australia,Tourist,249,12642,55300,17,5,1,1,0
62,Chinese,Single,Masters,USA,Work,283,14917,57745,15,3,0,0,1
66,Nigerian,Divorced,PhD,Germany,Work,302,5021,141511,8,5,1,0,0
46,Nigerian,Single,Masters,USA,Work,168,8399,109685,6,1,1,0,1
19,American,Single,PhD,UK,Work,174,10489,77077,0,3,1,0,0
41,Nigerian,Married,High School,USA,Student,144,13235,146360,14,3,1,0,0
18,Canadian,Married,PhD,UK,Work,256,7875,152023,9,5,1,0,0
67,Chinese,Divorced,PhD,Germany,Tourist,314,10969,51972,3,0,0,0,1
28,Chinese,Divorced,PhD,Australia,Work,93,11828,163767,9,3,0,0,1
55,British,Divorced,PhD,France,Tourist,114,4098,23002,1,5,0,0,0
49,British,Single,High School,Canada,Student,53,3623,69725,11,5,1,0,0
54,American,Single,High School,Australia,Student,38,4716,99814,3,5,0,0,0
25,Australian,Married,PhD,Canada,Tourist,46,5394,158005,15,5,0,0,0
23,Australian,Divorced,Masters,Australia,Student,281,5210,67309,16,3,0,0,0
29,German,Married,PhD,UK,Student,106,11692,130791,0,4,1,0,0
31,Indian,Married,Masters,UK,Tourist,206,3970,94658,8,0,0,0,1
45,Australian,Single,High School,Germany,Student,72,6599,55695,11,5,0,0,0
44,Indian,Divorced,High School,Canada,Tourist,268,8456,1648,3,5,0,0,0
67,Canadian,Single,PhD,Germany,Work,318,6148,136022,19,4,0,0,0
34,Nigerian,Married,Bachelors,France,Student,337,6429,51828,11,3,0,0,0
66,British,Divorced,PhD,France,Work,156,10467,48201,8,1,1,0,1
62,Canadian,Single,Bachelors,Canada,Work,127,13286,158043,15,2,0,0,1
46,Nigerian,Divorced,High School,USA,Work,219,3936,119735,8,4,0,0,0
57,Chinese,Married,High School,USA,Work,56,1398,132308,9,5,1,0,0
29,Canadian,Married,High School,Australia,Student,17,11981,148375,11,5,1,0,0
52,American,Divorced,PhD,Australia,Student,358,9639,56266,1,0,0,0,1
23,American,Single,PhD,France,Student,202,12222,10624,13,1,0,0,1
45,Nigerian,Single,Masters,Canada,Work,65,14368,19564,6,5,1,0,0
36,Canadian,Divorced,Bachelors,France,Tourist,73,9289,7256,3,3,1,0,0
49,Chinese,Divorced,PhD,USA,Student,24,604,22837,13,0,1,0,1
18,British,Married,High School,USA,Student,39,5462,76983,9,1,0,0,1
46,German,Single,Masters,Canada,Tourist,164,2563,100550,7,3,1,0,0
52,American,Divorced,High School,UK,Student,114,5071,13092,11,5,1,0,0
67,Nigerian,Single,Bachelors,UK,Student,101,4584,111002,18,5,0,0,0
19,British,Divorced,PhD,UK,Student,69,13395,41446,19,2,1,0,0
19,American,Single,Masters,UK,Tourist,12,2990,60292,5,1,1,0,1
62,Australian,Divorced,Masters,France,Work,350,14557,155183,11,4,1,0,0
47,British,Divorced,PhD,USA,Tourist,305,5819,11937,3,2,0,0,0
19,Nigerian,Single,Bachelors,USA,Work,111,4026,109686,5,5,0,0,0
69,British,Divorced,High School,Germany,Tourist,291,5748,68963,16,1,0,0,1
58,Nigerian,Single,PhD,UK,Tourist,267,11272,23334,11,3,1,0,0
27,Chinese,Divorced,Masters,Canada,Work,277,1726,31450,8,3,1,0,0
58,Chinese,Single,High School,Australia,Tourist,209,13403,95645,20,1,0,0,1
65,Chinese,Married,Bachelors,Germany,Work,39,6599,116394,8,4,1,0,0
27,Chinese,Married,Masters,Canada,Work,30,10379,21731,17,0,1,0,1
24,Australian,Married,Bachelors,Canada,Student,107,1097,21913,0,3,1,0,0
18,Canadian,Divorced,Bachelors,Australia,Student,276,4368,130751,6,5,0,0,0
58,Nigerian,Single,High School,UK,Student,260,4746,77216,6,2,1,1,0
43,Chinese,Single,Masters,UK,Work,135,2934,86113,5,0,0,0,1
38,German,Single,Bachelors,Canada,Work,32,3440,68493,5,4,0,0,0
21,British,Divorced,PhD,Canada,Tourist,152,14457,81244,9,1,0,1,0
68,German,Married,Masters,Australia,Tourist,274,11290,96400,19,5,0,0,0
60,American,Divorced,Masters,France,Student,318,10813,91570,14,4,0,0,0
65,British,Single,High School,Australia,Student,144,9246,34586,6,0,0,0,1
36,German,Married,PhD,France,Work,281,10495,31465,13,3,0,0,0
38,Indian,Married,PhD,Canada,Student,130,9187,34076,14,4,1,0,0
23,Australian,Divorced,High School,Canada,Tourist,245,9807,43931,16,0,1,0,1
30,Canadian,Single,Masters,Australia,Student,25,5339,126578,10,3,1,0,1
19,Nigerian,Single,Bachelors,USA,Work,298,4541,135991,5,4,1,1,0
60,Australian,Divorced,Masters,Australia,Work,115,1989,97529,13,4,0,0,0
67,British,Single,PhD,Canada,Student,46,14178,93451,18,5,1,0,0
32,Indian,Divorced,PhD,Australia,Student,257,5169,8545,10,3,0,0,0
35,Nigerian,Single,PhD,UK,Tourist,317,13850,27214,17,0,0,0,1
20,Indian,Single,Bachelors,Australia,Tourist,32,5041,165873,18,4,0,0,0
25,German,Single,Bachelors,Germany,Tourist,160,2182,105284,17,2,1,0,0
66,Nigerian,Married,Masters,Australia,Tourist,254,7465,159689,19,5,1,0,0
23,German,Married,Masters,Germany,Work,353,1062,152138,5,3,1,0,0
43,American,Married,Masters,UK,Work,108,13959,147133,16,2,1,0,1
30,American,Married,High School,France,Tourist,56,7631,31258,0,4,1,0,0
53,Indian,Married,Masters,Germany,Work,161,9250,170151,5,0,0,0,1
39,Chinese,Divorced,Bachelors,Australia,Tourist,181,7062,53942,14,5,0,0,0
23,Nigerian,Divorced,PhD,Canada,Student,137,11385,129523,12,3,1,0,1
27,American,Divorced,Bachelors,Germany,Work,224,6108,162747,4,1,1,0,1
37,Canadian,Single,Masters,France,Student,315,642,184189,1,2,0,0,0
62,Australian,Single,Masters,France,Work,177,540,26995,17,4,1,0,0
44,Indian,Divorced,Bachelors,USA,Tourist,227,12426,53766,16,4,1,0,0
68,British,Married,High School,Germany,Student,247,11384,151291,5,4,1,0,0
51,Chinese,Single,Bachelors,Germany,Tourist,309,13575,71537,8,2,1,0,1
44,German,Divorced,PhD,Germany,Student,209,6059,183844,8,3,1,0,0
30,German,Divorced,PhD,Australia,Student,261,1156,43966,9,0,0,0,1
25,Australian,Single,Bachelors,Canada,Tourist,238,2133,195058,9,3,1,0,0
47,Canadian,Divorced,Bachelors,Canada,Student,361,951,149327,19,1,0,0,0
19,Indian,Divorced,High School,France,Work,301,1260,46695,15,2,0,0,0
33,Nigerian,Single,Masters,Canada,Tourist,110,4003,128538,16,4,1,0,0
69,Indian,Single,Masters,Canada,Student,196,8142,101945,18,5,1,0,0
59,Canadian,Single,Masters,UK,Tourist,41,8492,67336,6,1,0,1,1
27,Indian,Married,Bachelors,UK,Tourist,44,13246,154388,4,4,1,0,0
27,Chinese,Divorced,Masters,USA,Tourist,193,5939,187430,18,1,1,0,1
24,Nigerian,Married,Masters,Germany,Student,267,10808,199991,10,2,0,0,1
53,Indian,Divorced,Bachelors,USA,Work,166,1087,199869,20,2,1,0,1
38,Chinese,Married,Masters,UK,Work,48,10929,189337,7,2,0,0,1
23,Chinese,Divorced,PhD,France,Tourist,114,10100,142430,6,3,1,0,0
32,Nigerian,Married,PhD,Australia,Work,330,3730,44968,0,0,0,0,1
36,Chinese,Divorced,Bachelors,France,Tourist,242,6644,13035,15,2,0,0,0
20,Chinese,Divorced,Masters,Canada,Work,102,4325,44137,14,4,0,0,0
60,German,Single,Bachelors,USA,Tourist,343,1463,99010,13,2,0,0,0
36,Canadian,Single,Bachelors,France,Work,84,5616,121187,17,3,0,0,0
35,Australian,Divorced,PhD,France,Student,262,11242,59638,7,4,1,0,0
69,Nigerian,Divorced,High School,Australia,Tourist,101,6402,147246,11,3,0,0,0
39,Chinese,Married,High School,Australia,Tourist,341,11645,43717,12,4,0,0,0
18,Nigerian,Divorced,High School,USA,Work,109,723,137944,9,2,0,0,0
44,Nigerian,Single,Bachelors,Germany,Work,256,13420,81321,16,0,1,0,1
57,Nigerian,Divorced,High School,Germany,Student,359,12804,173079,0,2,0,0,0
52,Australian,Divorced,Bachelors,USA,Student,288,8085,96939,0,2,0,0,0
51,German,Single,Masters,Germany,Student,196,1228,189048,8,1,1,0,1
40,Australian,Married,Bachelors,Canada,Tourist,254,3210,179078,16,5,1,0,0
57,Nigerian,Married,Masters,France,Work,209,3868,20375,7,0,1,0,1
20,American,Divorced,High School,Australia,Student,65,3603,147741,8,5,1,0,0
46,Nigerian,Single,High School,USA,Work,334,2232,73754,0,2,0,0,0
36,British,Divorced,Bachelors,Germany,Tourist,114,11131,107145,18,1,0,0,1
50,Canadian,Divorced,PhD,France,Work,315,8231,93812,10,0,0,0,1
22,British,Divorced,Bachelors,Australia,Student,164,9164,4920,13,3,1,0,0
30,German,Married,PhD,France,Work,147,14922,194541,18,0,1,0,1
52,Chinese,Single,High School,Australia,Work,16,14248,140016,18,0,1,0,1
59,Australian,Divorced,High School,Australia,Work,333,2543,108987,8,5,0,0,0
54,Nigerian,Single,PhD,Canada,Work,98,5940,4530,3,5,1,0,0
27,British,Single,Bachelors,Germany,Tourist,128,10232,180178,18,0,1,0,1
51,American,Married,Bachelors,France,Work,180,3026,65468,11,4,1,0,0
52,American,Divorced,PhD,USA,Work,318,4351,85204,12,3,1,0,1
31,Nigerian,Married,PhD,UK,Work,296,10780,96308,17,5,1,0,0
26,Nigerian,Divorced,PhD,USA,Tourist,310,1681,27426,20,5,1,0,0
55,German,Single,PhD,USA,Student,187,6404,120656,6,4,0,0,0
57,Indian,Married,Masters,Germany,Student,202,10586,1639,3,4,1,0,0
25,Chinese,Divorced,High School,USA,Student,336,2118,77084,9,0,0,0,1
60,American,Married,Bachelors,Germany,Student,315,8206,23520,20,1,1,0,0
64,Australian,Married,Bachelors,Australia,Work,310,13244,34377,8,3,1,0,0
47,Chinese,Married,Masters,Australia,Work,230,7256,69449,19,2,0,0,1
32,Canadian,Single,Masters,UK,Student,66,10865,30671,0,2,0,1,0
40,German,Married,Masters,USA,Work,105,5345,114669,10,2,0,0,1
44,German,Divorced,High School,Canada,Tourist,112,4382,39774,0,0,1,1,1
21,German,Single,PhD,UK,Work,23,13334,160127,7,3,0,0,0
45,German,Single,Masters,Germany,Work,203,7398,197211,6,3,1,0,1
28,Indian,Married,PhD,USA,Work,19,13309,105444,2,3,1,0,1
36,Canadian,Married,PhD,Australia,Work,104,9111,69539,14,5,0,0,0
58,Indian,Divorced,High School,Canada,Work,289,8923,137315,1,5,1,0,0
23,Australian,Single,High School,Germany,Work,37,11916,158710,4,1,1,0,1
23,Chinese,Divorced,Masters,France,Student,45,1844,84290,1,0,1,0,1
24,Indian,Married,Masters,USA,Work,184,9196,75984,18,2,0,0,1
65,Chinese,Single,High School,Australia,Tourist,50,9763,123730,10,0,0,0,1
24,German,Single,Masters,USA,Work,295,9881,114513,7,5,1,0,0
54,British,Married,PhD,Germany,Student,313,13833,79969,5,1,1,0,1
63,British,Divorced,PhD,Germany,Tourist,144,11358,118586,16,2,1,0,1
57,Canadian,Single,PhD,USA,Work,96,6576,79887,9,5,0,1,0
47,German,Married,PhD,Australia,Tourist,188,5749,67082,16,2,1,0,1
60,Chinese,Divorced,Bachelors,Canada,Work,107,7162,50920,11,5,0,0,0
37,Australian,Single,Masters,Canada,Student,346,12624,47658,7,3,1,0,0
27,Australian,Married,PhD,Canada,Student,63,682,63308,1,4,0,0,0
35,Chinese,Divorced,PhD,Germany,Tourist,115,10603,57296,2,2,0,0,1
34,Indian,Divorced,Bachelors,France,Student,218,10033,76933,4,1,1,0,1
29,British,Married,Bachelors,Germany,Work,79,6038,122491,2,4,0,1,0
39,Canadian,Divorced,Masters,Canada,Student,244,12365,195378,12,5,0,0,0
64,American,Single,Bachelors,USA,Student,326,7447,7406,2,2,0,0,0
27,Canadian,Single,PhD,USA,Work,76,1711,61263,5,4,0,0,0
48,Indian,Divorced,Bachelors,Germany,Work,103,5377,10444,16,4,0,0,0
30,Australian,Divorced,Bachelors,France,Tourist,30,8526,148258,20,1,1,0,1
68,German,Married,High School,France,Work,115,2925,46847,0,5,1,0,0
42,Australian,Divorced,Bachelors,Germany,Tourist,164,7728,94191,17,1,1,0,1
60,Canadian,Married,Bachelors,France,Work,123,1000,71621,14,3,0,0,0
69,German,Single,PhD,Australia,Student,319,9001,154120,19,2,0,0,1
45,Australian,Married,High School,USA,Student,313,12759,183598,17,3,1,0,0
53,Chinese,Single,Bachelors,UK,Student,57,7731,99827,10,5,0,0,0
59,Chinese,Single,Masters,UK,Student,239,5036,163240,0,2,0,0,1
66,Chinese,Married,Masters,France,Student,323,12786,149555,13,1,1,0,1
31,Canadian,Single,High School,Germany,Student,49,892,141512,16,3,0,0,0
50,Chinese,Married,Bachelors,Germany,Work,116,5249,113583,13,2,0,0,1
65,Australian,Single,Bachelors,France,Student,7,7898,21414,11,5,0,0,0
51,Nigerian,Divorced,PhD,Australia,Work,63,13426,62802,13,2,1,0,1
63,German,Married,Bachelors,USA,Tourist,194,1082,159338,8,5,1,0,0
37,German,Married,High School,France,Tourist,126,6066,160595,8,0,1,0,1
20,Canadian,Married,Bachelors,Canada,Work,106,11716,160641,11,2,0,0,1
19,Indian,Divorced,Masters,Canada,Student,173,13220,81844,12,1,0,0,1
53,Nigerian,Married,High School,Canada,Work,252,4101,32521,4,5,0,0,0
52,Indian,Divorced,PhD,USA,Student,83,8866,62763,1,0,0,0,1
46,Nigerian,Single,Bachelors,Germany,Work,308,7810,9249,17,2,1,0,0
60,Canadian,Single,Masters,USA,Student,314,4873,192994,8,3,0,0,1
51,British,Divorced,Masters,Canada,Work,328,11538,192525,14,5,0,0,0
30,British,Divorced,Masters,Germany,Student,174,9374,170217,4,4,1,1,0
37,Australian,Divorced,Bachelors,Australia,Student,118,730,194089,6,3,0,0,0
20,Nigerian,Divorced,Bachelors,France,Student,116,11636,184477,5,5,1,0,0
58,Canadian,Divorced,High School,Germany,Student,116,5839,76171,1,0,1,0,1
57,Australian,Divorced,Masters,USA,Student,161,2457,195338,0,5,0,0,0
27,British,Married,PhD,France,Work,83,6409,108579,19,3,0,0,0
49,Chinese,Married,Bachelors,UK,Student,273,14492,196538,6,1,0,0,1
41,Nigerian,Married,PhD,France,Work,333,12214,19217,3,3,0,0,0
36,Nigerian,Married,PhD,UK,Work,118,13308,95699,12,5,1,0,0
58,Indian,Married,Bachelors,Canada,Student,275,12498,169086,19,1,1,0,1
69,Indian,Divorced,PhD,USA,Student,202,3702,113626,1,1,1,0,1
49,American,Divorced,PhD,UK,Student,325,10958,152472,0,0,1,0,1
36,Chinese,Married,PhD,UK,Tourist,113,7177,89726,4,4,1,0,0
60,German,Married,PhD,USA,Student,214,12887,131642,8,3,0,0,0
19,Nigerian,Divorced,High School,UK,Tourist,318,11375,119789,0,1,1,0,1
32,Nigerian,Divorced,Bachelors,Canada,Student,76,2130,128490,15,1,1,0,1
56,Nigerian,Married,Masters,Australia,Student,11,10495,102089,7,0,1,0,1
47,American,Single,Bachelors,USA,Student,303,8209,24970,13,1,1,0,1
47,Australian,Married,PhD,Australia,Tourist,76,6251,4642,4,3,1,0,0
41,Nigerian,Married,High School,UK,Student,252,14554,88236,19,2,0,0,1
23,British,Single,PhD,Canada,Work,303,9812,4477,5,4,1,0,0
30,Canadian,Single,Masters,UK,Work,35,8826,117678,7,0,0,0,1
22,Indian,Divorced,Bachelors,USA,Student,75,5961,16911,3,4,1,0,0
66,Chinese,Divorced,High School,UK,Tourist,206,14645,183598,19,0,0,0,1
22,Indian,Divorced,High School,Canada,Tourist,28,10458,147497,10,5,1,1,0
20,British,Single,Bachelors,Australia,Student,318,1878,78558,16,5,0,0,0
42,Australian,Single,Masters,Australia,Tourist,354,13592,90537,16,1,0,0,1
28,American,Single,Masters,USA,Tourist,37,12257,94940,11,1,1,0,1
