age,nationality,marital_status,education_level,destination_country,visa_type,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved
34,Canadian,Single,Bachelors,Canada,Student,222,13628,146736,18,0,0,1,1
27,German,Married,Bachelors,UK,Work,301,8226,29593,10,5,0,0,0
54,Canadian,Divorced,High School,France,Student,261,14684,199596,4,3,0,0,0
34,Australian,Married,Bachelors,USA,Student,334,5396,123059,1,5,1,0,0
58,American,Single,PhD,Canada,Tourist,238,7401,153025,9,0,0,0,1
28,British,Divorced,PhD,France,Student,324,2703,68134,6,2,1,0,0
67,British,Divorced,Bachelors,UK,Student,251,1936,4351,6,0,0,0,0
36,Canadian,Married,Bachelors,Germany,Work,313,12914,106131,18,1,1,0,1
58,British,Single,Masters,Australia,Tourist,329,11254,197331,19,1,0,0,1
22,Canadian,Single,High School,Canada,Tourist,144,8823,108459,10,4,0,0,0
69,German,Married,PhD,Germany,Tourist,270,13743,66192,15,2,1,0,1
55,Australian,Single,PhD,UK,Student,106,14763,179131,8,3,1,0,0
69,Nigerian,Married,Bachelors,Germany,Tourist,107,2539,117417,4,2,1,0,0
45,Chinese,Married,PhD,Germany,Tourist,223,3772,167356,4,0,1,0,1
57,Chinese,Divorced,Masters,USA,Work,58,3484,60508,0,4,1,0,0
28,German,Divorced,PhD,Canada,Work,288,4284,122258,13,2,0,0,1
43,British,Divorced,Masters,Australia,Tourist,348,3496,159751,2,4,1,0,0
58,British,Single,Bachelors,France,Tourist,81,4871,160125,8,1,1,0,1
40,Canadian,Single,High School,Germany,Work,327,7238,112009,11,0,0,0,1
48,Canadian,Single,High School,Australia,Work,71,2530,39573,4,2,0,0,0
49,Indian,Divorced,Bachelors,France,Tourist,114,3371,163085,6,1,0,0,1
46,Chinese,Divorced,High School,France,Work,92,6893,199840,12,5,0,0,0
24,Australian,Divorced,PhD,Canada,Student,186,14691,122570,20,4,0,0,0
55,Canadian,Divorced,High School,Canada,Student,285,9964,13041,13,4,0,0,0
23,Australian,Married,PhD,Germany,Student,104,8611,65193,11,2,0,0,1
18,American,Married,High School,France,Work,240,8392,127692,2,4,0,0,0
44,German,Single,High School,Canada,Student,233,14357,164175,19,3,0,0,0
51,German,Married,High School,Germany,Work,82,1842,73926,17,5,1,0,0
60,American,Single,Masters,UK,Student,28,10870,54724,19,4,0,0,0
54,German,Single,PhD,Australia,Tourist,232,10465,29054,13,5,1,0,0
23,German,Married,Bachelors,France,Work,120,939,140626,4,4,0,0,0
43,Indian,Divorced,PhD,Germany,Student,282,8796,192302,15,0,0,0,1
67,Canadian,Divorced,Masters,USA,Work,353,7427,22966,11,3,0,0,0
18,Indian,Married,Masters,Germany,Tourist,119,1302,104908,9,3,0,0,0
55,British,Married,High School,Germany,Work,98,4869,73446,8,1,1,0,1
44,British,Married,High School,UK,Tourist,23,14168,169709,1,3,1,0,0
21,British,Married,High School,UK,Work,305,8925,100396,4,0,0,0,1
37,Chinese,Divorced,PhD,UK,Tourist,209,5493,43338,18,0,0,0,1
58,Chinese,Divorced,Masters,Canada,Student,273,12719,151203,12,2,0,0,1
58,Indian,Married,High School,USA,Tourist,171,4873,91401,12,1,1,0,1
48,Australian,Married,Bachelors,UK,Student,45,10907,13895,16,2,0,0,0
27,Chinese,Divorced,PhD,USA,Tourist,246,14759,195046,12,1,0,0,1
55,Nigerian,Divorced,PhD,UK,Tourist,276,6943,32848,3,5,1,0,0
26,Nigerian,Married,Masters,USA,Work,94,5079,187800,5,5,0,0,0
37,British,Divorced,PhD,Australia,Tourist,20,9807,13723,0,5,1,0,0
64,American,Single,Masters,France,Work,143,628,113592,0,4,0,0,0
62,Indian,Single,Masters,France,Student,310,6736,117417,10,5,0,0,0
67,German,Divorced,Masters,France,Student,73,13877,23842,2,0,0,1,0
67,Canadian,Single,PhD,UK,Tourist,50,11691,109270,2,5,0,0,0
40,Australian,Married,PhD,Australia,Work,82,8357,64089,11,5,0,0,0
40,German,Divorced,High School,USA,Student,46,4452,134204,7,3,1,0,0
62,Nigerian,Divorced,Masters,Germany,Work,169,4793,181330,11,0,0,0,1
64,Nigerian,Married,PhD,USA,Student,18,9430,9378,10,2,1,0,1
59,British,Divorced,PhD,USA,Tourist,33,1453,112862,18,3,1,0,0
56,American,Divorced,Masters,France,Work,139,1221,173252,15,2,1,0,0
55,Nigerian,Single,Masters,USA,Work,223,13381,164653,4,0,0,0,1
27,Chinese,Single,PhD,UK,Student,154,12048,199709,20,1,0,1,0
58,Canadian,Divorced,Bachelors,Canada,Student,56,11612,186413,20,4,0,0,0
51,Chinese,Single,Bachelors,UK,Work,191,6916,37394,11,1,0,0,0
26,British,Single,PhD,Germany,Tourist,227,1997,190724,2,1,1,0,1
24,Chinese,Divorced,PhD,UK,Student,13,3153,124997,13,1,1,0,1
21,German,Divorced,PhD,USA,Tourist,66,3098,197242,13,1,1,0,1
46,Australian,Married,PhD,UK,Tourist,236,9964,114256,13,1,0,0,1
67,American,Married,High School,Australia,Student,329,6971,127848,5,2,1,0,0
50,American,Divorced,Bachelors,France,Work,35,14049,37751,3,2,0,0,0
31,American,Married,High School,Germany,Student,364,8519,129064,12,4,0,0,0
40,Indian,Single,PhD,UK,Student,119,6385,67235,4,1,1,0,1
46,British,Married,High School,USA,Tourist,333,8266,65546,13,3,1,0,0
26,German,Single,Masters,Germany,Tourist,357,1863,100192,7,1,0,0,1
46,Nigerian,Married,Bachelors,Canada,Student,302,3414,35387,0,2,1,0,0
64,German,Married,Bachelors,Canada,Tourist,140,1813,59264,11,0,1,0,1
33,Chinese,Divorced,Masters,UK,Student,255,2512,43346,15,2,1,0,0
23,Australian,Single,Bachelors,Australia,Student,284,12253,48688,15,4,1,0,0
57,Nigerian,Divorced,High School,UK,Student,181,8513,141880,3,3,0,0,0
49,Chinese,Divorced,Bachelors,Australia,Tourist,189,1247,133035,8,3,0,0,0
40,Indian,Single,Masters,USA,Work,48,1694,173174,1,2,0,0,0
20,Nigerian,Single,Bachelors,Germany,Student,68,7070,47208,20,3,1,0,0
32,Indian,Married,High School,Germany,Tourist,55,8441,127350,18,2,1,1,0
62,German,Divorced,Masters,UK,Tourist,7,1743,137166,9,0,0,0,1
53,Nigerian,Divorced,Masters,France,Work,208,6759,29535,4,1,1,0,1
37,Nigerian,Divorced,Masters,Germany,Student,344,7964,16773,14,3,0,0,0
68,Australian,Single,High School,Australia,Work,7,3025,102424,4,3,0,0,0
27,German,Married,Bachelors,Canada,Tourist,230,885,175702,7,1,1,0,1
33,Nigerian,Married,Masters,UK,Work,236,8118,7083,19,0,1,0,1
41,Nigerian,Divorced,Masters,UK,Student,115,12117,73057,17,4,1,0,0
25,German,Divorced,Bachelors,Canada,Tourist,208,1128,194970,13,3,1,0,0
57,British,Single,High School,France,Work,91,1358,54507,16,1,1,0,1
36,Nigerian,Single,PhD,Germany,Student,241,14683,33126,14,1,0,0,1
31,Canadian,Divorced,PhD,USA,Student,268,10194,180093,20,4,1,0,0
60,American,Single,Masters,USA,Student,282,5932,142587,0,5,1,0,0
51,British,Married,Masters,USA,Work,163,2874,5254,10,4,1,0,0
41,Indian,Single,Bachelors,USA,Student,144,1481,197059,6,1,0,0,0
45,Australian,Divorced,High School,Germany,Student,90,1713,90657,8,4,0,0,0
65,Nigerian,Single,High School,Germany,Work,290,8380,107916,5,0,0,0,1
40,Indian,Single,Masters,Germany,Student,289,6691,15709,14,3,0,0,0
27,British,Married,High School,Canada,Tourist,243,13975,119618,8,5,0,0,0
30,Chinese,Married,Masters,Australia,Student,289,9385,60786,13,4,1,0,0
29,American,Divorced,Bachelors,Germany,Student,185,4268,158894,4,0,1,0,1
51,Canadian,Divorced,High School,France,Work,292,11110,141632,3,0,0,0,1
62,Nigerian,Single,Bachelors,Canada,Work,200,9770,25616,12,3,0,0,0
44,Chinese,Divorced,PhD,France,Work,15,3048,99139,18,2,0,0,1
58,British,Divorced,Masters,USA,Student,89,12098,8142,9,2,0,1,0
18,American,Divorced,PhD,Germany,Tourist,197,5130,38599,11,0,1,0,1
29,Chinese,Divorced,Masters,UK,Work,212,3489,102789,8,3,0,0,0
52,Chinese,Married,PhD,UK,Work,199,11505,76093,14,5,0,0,0
67,Nigerian,Single,High School,USA,Tourist,177,5946,13496,14,1,0,0,1
34,British,Divorced,Masters,UK,Student,91,4008,174513,12,0,0,0,1
21,German,Divorced,Masters,UK,Work,267,13917,61512,18,4,1,0,0
54,Nigerian,Divorced,Bachelors,UK,Student,245,5296,179095,0,1,0,0,0
30,German,Single,PhD,Germany,Tourist,218,4900,123034,13,5,0,0,0
66,Indian,Divorced,High School,Australia,Student,265,9228,64800,17,2,1,0,1
33,British,Single,High School,Canada,Work,270,10835,64960,10,3,0,0,0
26,German,Divorced,Masters,Germany,Tourist,327,9244,102748,10,1,0,0,1
53,Indian,Married,High School,UK,Student,261,14210,13550,5,0,1,0,1
56,Nigerian,Married,Bachelors,UK,Work,242,11233,24066,5,1,0,0,0
47,British,Single,High School,Australia,Work,108,12512,95857,20,0,1,0,1
55,Indian,Divorced,High School,UK,Student,59,6262,97888,6,4,1,0,0
58,German,Divorced,PhD,Australia,Work,285,1967,117429,14,5,1,0,0
18,German,Married,Bachelors,France,Work,147,11119,159471,19,4,1,0,0
51,Indian,Married,Masters,France,Student,108,9280,34741,14,1,1,0,1
61,Chinese,Divorced,Bachelors,UK,Student,343,12996,72740,2,2,1,0,0
58,Indian,Single,High School,France,Work,230,7813,192983,7,3,1,0,0
52,Australian,Divorced,Bachelors,UK,Tourist,288,7084,144934,10,1,0,0,1
20,Chinese,Single,Bachelors,USA,Tourist,129,11028,79460,19,5,1,0,0
32,Canadian,Divorced,Bachelors,UK,Work,68,12229,121164,7,2,0,0,0
53,Nigerian,Divorced,Masters,Australia,Student,35,3012,73611,8,4,1,0,0
30,Australian,Single,PhD,Australia,Tourist,58,9607,26383,4,0,0,0,1
20,Australian,Single,Masters,Germany,Work,185,11172,32181,5,0,1,0,1
53,British,Divorced,High School,UK,Student,183,12266,27741,17,4,0,0,0
52,American,Single,PhD,USA,Tourist,95,13281,64408,19,0,1,0,1
41,Australian,Divorced,Masters,Germany,Tourist,194,11258,130957,2,1,1,0,1
58,Chinese,Divorced,High School,UK,Student,163,3879,160707,4,0,1,0,1
28,Australian,Divorced,Masters,Germany,Tourist,167,11660,75159,8,4,1,0,0
24,German,Divorced,Masters,Germany,Tourist,87,4566,40222,20,0,1,0,1
62,German,Single,PhD,USA,Student,193,14986,155150,11,5,1,0,0
53,American,Single,Masters,France,Student,130,9061,113364,1,1,1,0,1
24,Nigerian,Married,High School,Germany,Tourist,161,12267,133455,2,4,1,0,0
47,German,Single,Masters,USA,Student,90,11584,50453,19,4,1,0,0
60,Canadian,Married,Masters,UK,Student,19,8447,178366,1,1,1,0,1
30,Chinese,Divorced,Masters,Australia,Work,126,3998,108632,7,2,1,0,1
61,Australian,Married,High School,UK,Tourist,322,5345,34076,12,3,0,0,0
59,British,Single,PhD,Canada,Student,58,9045,44809,15,0,1,0,1
58,Indian,Divorced,Masters,Canada,Work,275,5435,23068,2,4,0,0,0
33,German,Single,Bachelors,Canada,Tourist,92,14870,162773,19,5,0,0,0
46,Indian,Divorced,High School,Germany,Work,66,7206,104466,19,4,0,0,0
40,American,Single,Masters,France,Tourist,219,2608,175970,13,5,0,0,0
40,Australian,Divorced,Masters,Canada,Work,278,4319,130868,20,3,1,0,0
31,American,Single,Bachelors,France,Work,144,1972,115953,20,2,1,0,0
67,British,Married,PhD,France,Tourist,141,11746,182698,20,2,0,0,0
36,Australian,Single,High School,USA,Work,272,11956,124556,17,2,1,0,1
28,Australian,Divorced,High School,USA,Work,53,11854,136139,11,4,1,0,0
51,Chinese,Divorced,Masters,Canada,Tourist,81,2410,177380,17,2,0,0,0
68,Canadian,Married,High School,Germany,Tourist,352,14200,30647,18,3,0,0,0
53,Canadian,Single,Bachelors,UK,Student,211,12613,8857,17,2,0,0,0
38,American,Single,Masters,USA,Work,344,12848,140889,4,2,0,0,1
52,Chinese,Divorced,High School,UK,Work,318,9950,23055,4,4,1,0,0
53,Australian,Single,Masters,Germany,Tourist,64,6246,48937,14,5,0,0,0
27,Nigerian,Married,Bachelors,USA,Student,43,13666,88859,7,5,0,0,0
36,British,Divorced,PhD,Canada,Work,230,13346,125502,17,0,1,0,1
69,Indian,Divorced,Masters,UK,Work,241,4088,138975,19,5,1,0,0
63,Chinese,Married,Masters,Australia,Tourist,153,5100,168817,18,3,1,0,0
67,Canadian,Married,Masters,Australia,Tourist,216,2365,107517,10,1,1,0,1
66,Chinese,Single,PhD,UK,Student,307,7635,120462,8,3,0,0,0
62,Chinese,Married,PhD,UK,Work,343,6627,74039,8,4,0,0,0
41,Nigerian,Divorced,High School,Canada,Student,281,1127,189600,10,0,0,0,1
44,Indian,Single,Masters,UK,Student,259,7120,42665,11,5,1,0,0
44,Indian,Married,Masters,Australia,Work,167,3449,18898,19,4,0,0,0
61,German,Divorced,Bachelors,Germany,Work,102,1117,120726,4,1,1,0,1
30,Nigerian,Married,Masters,France,Work,323,3679,27327,16,1,0,0,1
53,American,Married,PhD,France,Student,353,9972,26577,0,4,1,0,0
69,Australian,Single,Masters,France,Student,41,9914,52000,14,3,1,0,1
36,Indian,Single,High School,USA,Student,184,10750,134609,12,1,0,0,1
61,Nigerian,Single,Bachelors,Germany,Tourist,71,7553,189541,6,3,0,0,0
68,Indian,Single,Bachelors,Canada,Student,90,13365,53727,18,5,0,0,0
60,Nigerian,Divorced,PhD,UK,Student,67,12770,117165,18,5,0,0,0
21,German,Divorced,Masters,UK,Student,300,2938,121975,9,3,0,0,0
53,Australian,Single,Bachelors,Canada,Tourist,203,8803,174598,1,0,1,0,1
57,American,Married,High School,Germany,Tourist,282,13430,164830,11,5,0,0,0
41,Australian,Divorced,High School,France,Work,103,9488,83571,20,2,0,0,1
42,German,Single,PhD,USA,Student,155,8437,96338,20,3,1,0,0
66,American,Divorced,Masters,Germany,Tourist,133,6414,167043,17,2,1,0,1
19,British,Single,High School,France,Tourist,121,6278,167192,16,3,0,0,0
50,Chinese,Married,PhD,UK,Tourist,149,8011,91665,1,5,1,0,0
29,German,Married,Bachelors,USA,Student,293,4703,119289,11,3,1,0,0
65,Chinese,Single,PhD,Canada,Student,86,9172,90050,3,4,1,0,0
27,Australian,Married,PhD,Australia,Tourist,362,5462,16036,1,3,1,1,0
68,British,Married,Masters,UK,Student,182,5958,184760,18,1,0,0,1
63,Chinese,Married,Masters,Australia,Tourist,176,4506,61740,18,2,1,0,1
50,Indian,Single,Bachelors,Germany,Work,51,3602,154953,0,2,1,0,0
25,Nigerian,Married,Bachelors,Germany,Work,226,6672,100027,2,0,0,0,1
18,Chinese,Divorced,PhD,Germany,Student,300,14240,45740,12,5,1,0,0
29,Nigerian,Divorced,Bachelors,UK,Tourist,47,4639,65438,9,0,0,0,1
30,Canadian,Divorced,High School,UK,Tourist,84,924,124469,18,5,0,0,0
54,Nigerian,Married,Bachelors,Canada,Tourist,331,7941,123378,10,3,1,0,1
68,American,Single,Bachelors,Germany,Student,36,12167,85829,0,0,1,1,1
28,Chinese,Married,Masters,France,Tourist,99,3876,34641,14,0,1,0,1
35,Nigerian,Married,Bachelors,Germany,Work,34,6582,185695,2,3,0,0,0
64,German,Married,PhD,Germany,Work,235,8190,64193,3,1,1,0,1
52,British,Divorced,Masters,Germany,Tourist,135,1400,71200,13,5,0,0,0
36,Canadian,Divorced,High School,Canada,Work,165,7431,176785,6,2,1,1,0
48,Nigerian,Divorced,Masters,Germany,Student,46,11852,36468,5,1,0,0,1
53,Australian,Married,High School,Canada,Student,156,11997,175858,6,4,1,0,0
47,Indian,Divorced,Bachelors,UK,Work,337,13435,35795,9,0,0,0,1
65,Indian,Single,PhD,USA,Work,51,8403,174308,4,4,0,0,0
33,Australian,Divorced,High School,USA,Work,196,847,167277,14,4,1,0,0
48,Canadian,Divorced,High School,USA,Student,109,14940,80945,13,1,0,0,1
33,Indian,Divorced,PhD,Germany,Tourist,277,10144,10800,12,5,1,0,0
18,Australian,Divorced,Masters,France,Work,177,929,75570,19,5,1,0,0
57,German,Single,High School,Canada,Work,277,4475,151711,11,3,0,0,0
51,Australian,Single,Masters,France,Student,235,13056,116199,8,0,0,1,1
45,Chinese,Divorced,PhD,USA,Work,321,6770,25353,10,0,1,1,0
28,German,Divorced,High School,Canada,Student,55,4863,187153,20,4,0,0,0
62,Nigerian,Married,Masters,Australia,Tourist,312,6702,141335,14,3,0,0,1
53,British,Married,High School,Canada,Student,86,11888,170287,2,2,0,0,1
27,British,Married,Bachelors,Germany,Tourist,313,13388,128957,7,5,1,1,0
68,British,Divorced,Masters,France,Student,96,4582,152929,14,0,1,0,1
60,British,Married,Bachelors,USA,Student,7,10584,115885,11,0,0,0,1
51,Indian,Single,PhD,Australia,Work,47,2112,113687,3,5,0,0,0
44,German,Divorced,PhD,UK,Work,284,11630,90102,8,2,1,0,1
34,Australian,Single,Bachelors,Canada,Student,283,13341,47429,14,0,1,0,1
32,Indian,Married,Bachelors,USA,Student,55,8058,117067,13,1,0,0,0
24,Canadian,Divorced,Bachelors,UK,Tourist,82,9168,159256,6,4,1,1,0
44,German,Divorced,PhD,Germany,Work,349,12396,45647,19,5,1,0,0
55,Nigerian,Married,High School,Australia,Student,88,9288,75313,5,5,0,0,0
26,Canadian,Married,High School,Canada,Tourist,197,10190,133832,16,2,0,0,1
36,American,Married,Bachelors,France,Work,333,14594,146314,7,3,0,0,0
18,American,Divorced,High School,Canada,Work,325,991,158962,5,4,0,0,0
66,British,Single,PhD,Australia,Work,152,1692,7777,6,1,1,0,0
41,Canadian,Divorced,PhD,UK,Work,137,6692,65244,5,1,0,0,1
29,British,Divorced,Masters,Australia,Tourist,97,4075,92035,1,0,0,0,1
61,Indian,Married,PhD,UK,Tourist,246,7674,147740,11,2,0,0,1
41,British,Married,High School,France,Work,197,13003,93248,0,2,1,0,1
18,Chinese,Divorced,Masters,Canada,Work,46,6709,3587,14,5,1,0,0
55,Chinese,Divorced,High School,Germany,Student,135,8533,128295,6,0,0,0,1
59,Chinese,Single,High School,UK,Work,22,1044,103407,9,0,0,0,1
28,Indian,Divorced,PhD,France,Tourist,247,5471,152936,19,2,1,0,1
40,Australian,Single,PhD,Canada,Work,70,10633,18735,8,3,1,0,0
25,Australian,Single,High School,USA,Tourist,170,8965,141816,9,2,1,0,1
62,Nigerian,Divorced,High School,UK,Student,173,2247,70802,15,4,0,0,0
43,German,Married,PhD,USA,Work,92,8683,1534,0,1,1,0,0
38,American,Divorced,High School,USA,Work,151,1453,109500,8,3,1,0,0
68,Canadian,Married,PhD,France,Tourist,41,9045,70489,18,1,0,0,1
24,American,Married,Bachelors,USA,Tourist,49,5805,104755,11,4,1,0,0
44,Canadian,Single,Masters,Australia,Student,91,14781,160554,3,4,1,0,0
28,Indian,Single,Masters,UK,Work,100,9455,20204,1,3,1,0,0
43,Australian,Divorced,High School,UK,Work,75,1304,61611,7,3,0,0,0
57,German,Divorced,PhD,Germany,Tourist,158,2144,196160,15,5,1,0,0
43,Chinese,Single,PhD,Germany,Work,24,10970,10382,0,1,0,0,1
22,German,Single,High School,Canada,Tourist,177,14880,85869,19,1,0,0,1
50,Nigerian,Single,PhD,USA,Student,32,7085,154952,8,2,0,0,1
59,Australian,Single,High School,Australia,Student,121,3175,31428,18,5,1,0,0
37,Chinese,Married,PhD,UK,Work,252,11162,104269,19,3,1,0,0
47,Australian,Divorced,Bachelors,France,Work,333,2569,128691,2,5,1,0,0
64,Nigerian,Divorced,High School,France,Student,358,3829,129571,17,5,0,0,0
23,German,Single,High School,Germany,Tourist,270,8804,70891,8,1,0,0,1
66,Canadian,Married,Masters,France,Tourist,340,6850,197774,20,3,0,0,1
43,British,Married,Bachelors,UK,Student,304,11886,137679,3,5,0,0,0
36,German,Divorced,Masters,Germany,Student,298,10050,27416,1,0,0,0,1
24,German,Married,PhD,Germany,Work,78,9621,92456,15,3,0,0,0
45,Nigerian,Married,High School,Canada,Work,57,4083,30329,6,4,1,0,0
62,British,Divorced,Masters,Germany,Work,59,822,37214,0,4,0,0,0
66,Chinese,Married,High School,France,Work,11,8180,4766,19,2,1,0,0
55,Nigerian,Single,High School,Germany,Student,141,11386,11366,10,5,0,0,0
24,Australian,Divorced,Masters,Germany,Student,274,1136,103420,0,1,1,0,1
22,Australian,Married,Bachelors,Australia,Work,350,728,176985,11,5,0,0,0
49,Canadian,Divorced,High School,Canada,Tourist,151,5205,85899,8,2,0,0,0
31,German,Married,Masters,France,Tourist,303,3331,74300,5,1,0,0,1
22,German,Married,PhD,USA,Work,176,3641,20164,11,0,1,0,1
32,Australian,Single,Masters,Germany,Work,278,1284,117451,20,3,1,0,0
54,Canadian,Married,Masters,USA,Work,248,4461,189187,20,0,1,0,1
23,Chinese,Single,High School,Australia,Work,163,7390,14470,7,5,1,0,0
65,Australian,Married,High School,USA,Work,133,14559,169096,6,4,0,0,0
51,Australian,Divorced,High School,France,Student,212,4898,121797,14,3,1,0,0
41,Indian,Married,High School,Australia,Tourist,264,13215,175680,6,5,1,0,0
44,American,Single,Masters,USA,Student,103,1699,176607,8,1,1,0,1
32,Chinese,Married,High School,Germany,Work,214,4069,62857,11,3,0,0,0
55,British,Single,PhD,Canada,Work,344,2355,154579,2,3,1,0,0
35,Chinese,Divorced,Masters,Germany,Work,152,2532,121159,7,3,0,0,0
39,German,Divorced,High School,Canada,Work,334,13693,105595,19,0,1,0,1
39,German,Divorced,PhD,USA,Work,104,12778,118545,0,2,1,0,1
65,British,Divorced,High School,Australia,Work,58,7682,156328,13,3,1,0,0
41,Nigerian,Divorced,Bachelors,Germany,Student,233,4988,45190,19,5,1,0,0
62,Nigerian,Married,Masters,USA,Tourist,138,12208,79303,6,1,0,0,1
58,German,Divorced,Masters,USA,Tourist,220,8045,191278,19,0,1,0,1
42,Chinese,Divorced,Masters,Australia,Work,324,6774,102162,11,4,0,0,0
33,Australian,Divorced,Bachelors,UK,Student,278,5539,151460,2,0,1,0,1
26,American,Married,PhD,Canada,Tourist,131,13020,127915,20,1,1,0,1
47,Canadian,Single,PhD,France,Tourist,84,624,134645,9,4,1,0,0
43,American,Married,Masters,Germany,Tourist,252,9540,155222,9,0,1,0,1
39,Australian,Divorced,Masters,Germany,Work,361,12180,198146,0,4,1,0,0
47,Australian,Single,Masters,Germany,Work,308,2550,4124,9,5,1,0,0
53,Australian,Divorced,Masters,USA,Tourist,190,2975,197617,3,3,1,0,0
23,British,Single,PhD,Canada,Student,355,14493,131889,17,2,0,0,1
46,Nigerian,Single,High School,USA,Tourist,80,9546,39099,11,5,1,0,0
67,German,Single,High School,Canada,Work,115,14456,1537,18,4,1,0,0
29,German,Divorced,PhD,Germany,Student,185,14531,175599,2,3,1,0,1
40,Chinese,Single,Masters,Canada,Work,303,13913,125486,10,4,0,0,0
46,American,Divorced,Masters,UK,Student,280,9661,167760,18,1,1,0,1
28,Nigerian,Single,PhD,UK,Tourist,338,13362,74726,3,3,0,0,0
20,Nigerian,Divorced,PhD,Germany,Tourist,284,13964,198053,3,2,1,0,1
59,American,Single,PhD,Canada,Tourist,217,14920,66573,0,0,1,0,1
32,Indian,Single,PhD,France,Work,204,890,17865,18,5,0,0,0
26,British,Divorced,PhD,USA,Tourist,266,12672,15288,2,4,0,0,0
22,Australian,Divorced,Bachelors,Australia,Student,86,897,187435,20,4,1,0,0
66,American,Single,High School,Germany,Student,214,3859,126562,14,4,1,0,0
20,Canadian,Married,Bachelors,Canada,Work,290,12201,39312,18,3,0,0,0
43,Australian,Married,Masters,Australia,Tourist,181,13154,21672,4,3,0,0,0
60,Indian,Divorced,Bachelors,USA,Work,330,3094,71924,17,5,0,0,0
45,German,Single,High School,USA,Student,30,11878,56681,2,3,0,0,0
39,Chinese,Divorced,High School,Germany,Work,67,1259,104088,0,5,0,0,0
48,Chinese,Single,PhD,Australia,Student,117,14097,32996,18,5,0,0,0
